"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"Perioden";"TotaalVerdachtenVanMisdrijven_1"
"148117";"4000   ";"99999";"2012605";"2820719";"2012JJ00";"10"
"148118";"4000   ";"99999";"2012605";"2820719";"2013JJ00";"0"
"148119";"4000   ";"99999";"2012605";"2820719";"2014JJ00";"10"
"148120";"4000   ";"99999";"2012605";"2820719";"2015JJ00";"10"
"148121";"4000   ";"99999";"2012605";"2820719";"2016JJ00";"10"
"148122";"4000   ";"99999";"2012605";"2820719";"2017JJ00";"10"
"148123";"4000   ";"99999";"2012605";"2820719";"2018JJ00";"0"
"148124";"4000   ";"99999";"2012605";"2820719";"2019JJ00";"0"
"148125";"4000   ";"99999";"2012605";"2820719";"2020JJ00";"0"
"148126";"4000   ";"99999";"2012605";"2820719";"2021JJ00";"0"
"148127";"4000   ";"99999";"2012605";"2820719";"2022JJ00";"10"
"155245";"9000   ";"10000";"T001040";"T001040";"2012JJ00";"1010"
"155246";"9000   ";"10000";"T001040";"T001040";"2013JJ00";"670"
"155247";"9000   ";"10000";"T001040";"T001040";"2014JJ00";"580"
"155248";"9000   ";"10000";"T001040";"T001040";"2015JJ00";"500"
"155249";"9000   ";"10000";"T001040";"T001040";"2016JJ00";"380"
"155250";"9000   ";"10000";"T001040";"T001040";"2017JJ00";"620"
"155251";"9000   ";"10000";"T001040";"T001040";"2018JJ00";"570"
"155252";"9000   ";"10000";"T001040";"T001040";"2019JJ00";"440"
"155253";"9000   ";"10000";"T001040";"T001040";"2020JJ00";"510"
"155254";"9000   ";"10000";"T001040";"T001040";"2021JJ00";"480"
"155255";"9000   ";"10000";"T001040";"T001040";"2022JJ00";"620"
"155269";"9000   ";"10000";"T001040";"2013356";"2012JJ00";"0"
"155270";"9000   ";"10000";"T001040";"2013356";"2013JJ00";"10"
"155271";"9000   ";"10000";"T001040";"2013356";"2014JJ00";"10"
"155272";"9000   ";"10000";"T001040";"2013356";"2015JJ00";"0"
"155273";"9000   ";"10000";"T001040";"2013356";"2016JJ00";"0"
"155274";"9000   ";"10000";"T001040";"2013356";"2017JJ00";"0"
"155275";"9000   ";"10000";"T001040";"2013356";"2018JJ00";"0"
"155276";"9000   ";"10000";"T001040";"2013356";"2019JJ00";"0"
"155277";"9000   ";"10000";"T001040";"2013356";"2020JJ00";"0"
"155278";"9000   ";"10000";"T001040";"2013356";"2021JJ00";"0"
"155279";"9000   ";"10000";"T001040";"2013356";"2022JJ00";"0"
"155293";"9000   ";"10000";"T001040";"2013357";"2012JJ00";"0"
"155294";"9000   ";"10000";"T001040";"2013357";"2013JJ00";"0"
"155295";"9000   ";"10000";"T001040";"2013357";"2014JJ00";"0"
"155296";"9000   ";"10000";"T001040";"2013357";"2015JJ00";"0"
"155297";"9000   ";"10000";"T001040";"2013357";"2016JJ00";"0"
"155298";"9000   ";"10000";"T001040";"2013357";"2017JJ00";"0"
"155299";"9000   ";"10000";"T001040";"2013357";"2018JJ00";"0"
"155300";"9000   ";"10000";"T001040";"2013357";"2019JJ00";"0"
"155301";"9000   ";"10000";"T001040";"2013357";"2020JJ00";"0"
"155302";"9000   ";"10000";"T001040";"2013357";"2021JJ00";"0"
"155303";"9000   ";"10000";"T001040";"2013357";"2022JJ00";"0"
"155317";"9000   ";"10000";"T001040";"2820719";"2012JJ00";"990"
"155318";"9000   ";"10000";"T001040";"2820719";"2013JJ00";"640"
"155319";"9000   ";"10000";"T001040";"2820719";"2014JJ00";"560"
"155320";"9000   ";"10000";"T001040";"2820719";"2015JJ00";"490"
"155321";"9000   ";"10000";"T001040";"2820719";"2016JJ00";"370"
"155322";"9000   ";"10000";"T001040";"2820719";"2017JJ00";"610"
"155323";"9000   ";"10000";"T001040";"2820719";"2018JJ00";"560"
"155324";"9000   ";"10000";"T001040";"2820719";"2019JJ00";"440"
"155325";"9000   ";"10000";"T001040";"2820719";"2020JJ00";"510"
"155326";"9000   ";"10000";"T001040";"2820719";"2021JJ00";"480"
"155327";"9000   ";"10000";"T001040";"2820719";"2022JJ00";"620"
"155341";"9000   ";"10000";"1012600";"T001040";"2012JJ00";"20"
"155342";"9000   ";"10000";"1012600";"T001040";"2013JJ00";"20"
"155343";"9000   ";"10000";"1012600";"T001040";"2014JJ00";"10"
"155344";"9000   ";"10000";"1012600";"T001040";"2015JJ00";"10"
"155345";"9000   ";"10000";"1012600";"T001040";"2016JJ00";"10"
"155346";"9000   ";"10000";"1012600";"T001040";"2017JJ00";"10"
"155347";"9000   ";"10000";"1012600";"T001040";"2018JJ00";"10"
"155348";"9000   ";"10000";"1012600";"T001040";"2019JJ00";"0"
"155349";"9000   ";"10000";"1012600";"T001040";"2020JJ00";"10"
"155350";"9000   ";"10000";"1012600";"T001040";"2021JJ00";"0"
"155351";"9000   ";"10000";"1012600";"T001040";"2022JJ00";"0"
"155365";"9000   ";"10000";"1012600";"2013356";"2012JJ00";
"155366";"9000   ";"10000";"1012600";"2013356";"2013JJ00";
"155367";"9000   ";"10000";"1012600";"2013356";"2014JJ00";
"155368";"9000   ";"10000";"1012600";"2013356";"2015JJ00";
"155369";"9000   ";"10000";"1012600";"2013356";"2016JJ00";
"155370";"9000   ";"10000";"1012600";"2013356";"2017JJ00";
"155371";"9000   ";"10000";"1012600";"2013356";"2018JJ00";
"155372";"9000   ";"10000";"1012600";"2013356";"2019JJ00";
"155373";"9000   ";"10000";"1012600";"2013356";"2020JJ00";
"155374";"9000   ";"10000";"1012600";"2013356";"2021JJ00";
"155375";"9000   ";"10000";"1012600";"2013356";"2022JJ00";
"155389";"9000   ";"10000";"1012600";"2013357";"2012JJ00";
"155390";"9000   ";"10000";"1012600";"2013357";"2013JJ00";
"155391";"9000   ";"10000";"1012600";"2013357";"2014JJ00";
"155392";"9000   ";"10000";"1012600";"2013357";"2015JJ00";
"155393";"9000   ";"10000";"1012600";"2013357";"2016JJ00";
"155394";"9000   ";"10000";"1012600";"2013357";"2017JJ00";
"155395";"9000   ";"10000";"1012600";"2013357";"2018JJ00";
"155396";"9000   ";"10000";"1012600";"2013357";"2019JJ00";
"155397";"9000   ";"10000";"1012600";"2013357";"2020JJ00";
"155398";"9000   ";"10000";"1012600";"2013357";"2021JJ00";
"155399";"9000   ";"10000";"1012600";"2013357";"2022JJ00";
"155413";"9000   ";"10000";"1012600";"2820719";"2012JJ00";
"155414";"9000   ";"10000";"1012600";"2820719";"2013JJ00";
"155415";"9000   ";"10000";"1012600";"2820719";"2014JJ00";
"155416";"9000   ";"10000";"1012600";"2820719";"2015JJ00";
"155417";"9000   ";"10000";"1012600";"2820719";"2016JJ00";
"155418";"9000   ";"10000";"1012600";"2820719";"2017JJ00";
"155419";"9000   ";"10000";"1012600";"2820719";"2018JJ00";
"155420";"9000   ";"10000";"1012600";"2820719";"2019JJ00";
"155421";"9000   ";"10000";"1012600";"2820719";"2020JJ00";
"155422";"9000   ";"10000";"1012600";"2820719";"2021JJ00";
"155423";"9000   ";"10000";"1012600";"2820719";"2022JJ00";
"155437";"9000   ";"10000";"2012605";"T001040";"2012JJ00";"410"
"155438";"9000   ";"10000";"2012605";"T001040";"2013JJ00";"300"
"155439";"9000   ";"10000";"2012605";"T001040";"2014JJ00";"310"
"155440";"9000   ";"10000";"2012605";"T001040";"2015JJ00";"110"
"155441";"9000   ";"10000";"2012605";"T001040";"2016JJ00";"140"
"155442";"9000   ";"10000";"2012605";"T001040";"2017JJ00";"190"
"155443";"9000   ";"10000";"2012605";"T001040";"2018JJ00";"170"
"155444";"9000   ";"10000";"2012605";"T001040";"2019JJ00";"80"
"155445";"9000   ";"10000";"2012605";"T001040";"2020JJ00";"80"
"155446";"9000   ";"10000";"2012605";"T001040";"2021JJ00";"90"
"155447";"9000   ";"10000";"2012605";"T001040";"2022JJ00";"120"
"155461";"9000   ";"10000";"2012605";"2013356";"2012JJ00";"0"
"155462";"9000   ";"10000";"2012605";"2013356";"2013JJ00";"10"
"155463";"9000   ";"10000";"2012605";"2013356";"2014JJ00";"10"
"155464";"9000   ";"10000";"2012605";"2013356";"2015JJ00";"0"
"155465";"9000   ";"10000";"2012605";"2013356";"2016JJ00";"0"
"155466";"9000   ";"10000";"2012605";"2013356";"2017JJ00";"0"
"155467";"9000   ";"10000";"2012605";"2013356";"2018JJ00";"0"
"155468";"9000   ";"10000";"2012605";"2013356";"2019JJ00";"0"
"155469";"9000   ";"10000";"2012605";"2013356";"2020JJ00";"0"
"155470";"9000   ";"10000";"2012605";"2013356";"2021JJ00";"0"
"155471";"9000   ";"10000";"2012605";"2013356";"2022JJ00";"0"
"155485";"9000   ";"10000";"2012605";"2013357";"2012JJ00";"0"
"155486";"9000   ";"10000";"2012605";"2013357";"2013JJ00";"0"
"155487";"9000   ";"10000";"2012605";"2013357";"2014JJ00";"0"
"155488";"9000   ";"10000";"2012605";"2013357";"2015JJ00";"0"
"155489";"9000   ";"10000";"2012605";"2013357";"2016JJ00";"0"
"155490";"9000   ";"10000";"2012605";"2013357";"2017JJ00";"0"
"155491";"9000   ";"10000";"2012605";"2013357";"2018JJ00";"0"
"155492";"9000   ";"10000";"2012605";"2013357";"2019JJ00";"0"
"155493";"9000   ";"10000";"2012605";"2013357";"2020JJ00";"0"
"155494";"9000   ";"10000";"2012605";"2013357";"2021JJ00";"0"
"155495";"9000   ";"10000";"2012605";"2013357";"2022JJ00";"0"
"155509";"9000   ";"10000";"2012605";"2820719";"2012JJ00";"410"
"155510";"9000   ";"10000";"2012605";"2820719";"2013JJ00";"300"
"155511";"9000   ";"10000";"2012605";"2820719";"2014JJ00";"300"
"155512";"9000   ";"10000";"2012605";"2820719";"2015JJ00";"110"
"155513";"9000   ";"10000";"2012605";"2820719";"2016JJ00";"140"
"155514";"9000   ";"10000";"2012605";"2820719";"2017JJ00";"190"
"155515";"9000   ";"10000";"2012605";"2820719";"2018JJ00";"170"
"155516";"9000   ";"10000";"2012605";"2820719";"2019JJ00";"80"
"155517";"9000   ";"10000";"2012605";"2820719";"2020JJ00";"80"
"155518";"9000   ";"10000";"2012605";"2820719";"2021JJ00";"90"
"155519";"9000   ";"10000";"2012605";"2820719";"2022JJ00";"120"
"162637";"9000   ";"52020";"T001040";"T001040";"2012JJ00";"10"
"162638";"9000   ";"52020";"T001040";"T001040";"2013JJ00";"10"
"162639";"9000   ";"52020";"T001040";"T001040";"2014JJ00";"10"
"162640";"9000   ";"52020";"T001040";"T001040";"2015JJ00";"10"
"162641";"9000   ";"52020";"T001040";"T001040";"2016JJ00";"10"
"162642";"9000   ";"52020";"T001040";"T001040";"2017JJ00";"10"
"162643";"9000   ";"52020";"T001040";"T001040";"2018JJ00";"10"
"162644";"9000   ";"52020";"T001040";"T001040";"2019JJ00";"0"
"162645";"9000   ";"52020";"T001040";"T001040";"2020JJ00";"10"
"162646";"9000   ";"52020";"T001040";"T001040";"2021JJ00";"10"
"162647";"9000   ";"52020";"T001040";"T001040";"2022JJ00";"10"
"162661";"9000   ";"52020";"T001040";"2013356";"2012JJ00";"0"
"162662";"9000   ";"52020";"T001040";"2013356";"2013JJ00";"0"
"162663";"9000   ";"52020";"T001040";"2013356";"2014JJ00";"0"
"162664";"9000   ";"52020";"T001040";"2013356";"2015JJ00";"0"
"162665";"9000   ";"52020";"T001040";"2013356";"2016JJ00";"0"
"162666";"9000   ";"52020";"T001040";"2013356";"2017JJ00";"0"
"162667";"9000   ";"52020";"T001040";"2013356";"2018JJ00";"0"
"162668";"9000   ";"52020";"T001040";"2013356";"2019JJ00";"0"
"162669";"9000   ";"52020";"T001040";"2013356";"2020JJ00";"0"
"162670";"9000   ";"52020";"T001040";"2013356";"2021JJ00";"0"
"162671";"9000   ";"52020";"T001040";"2013356";"2022JJ00";"0"
"162685";"9000   ";"52020";"T001040";"2013357";"2012JJ00";"0"
"162686";"9000   ";"52020";"T001040";"2013357";"2013JJ00";"0"
"162687";"9000   ";"52020";"T001040";"2013357";"2014JJ00";"0"
"162688";"9000   ";"52020";"T001040";"2013357";"2015JJ00";"0"
"162689";"9000   ";"52020";"T001040";"2013357";"2016JJ00";"0"
"162690";"9000   ";"52020";"T001040";"2013357";"2017JJ00";"0"
"162691";"9000   ";"52020";"T001040";"2013357";"2018JJ00";"0"
"162692";"9000   ";"52020";"T001040";"2013357";"2019JJ00";"0"
"162693";"9000   ";"52020";"T001040";"2013357";"2020JJ00";"0"
"162694";"9000   ";"52020";"T001040";"2013357";"2021JJ00";"0"
"162695";"9000   ";"52020";"T001040";"2013357";"2022JJ00";"0"
"162709";"9000   ";"52020";"T001040";"2820719";"2012JJ00";"0"
"162710";"9000   ";"52020";"T001040";"2820719";"2013JJ00";"10"
"162711";"9000   ";"52020";"T001040";"2820719";"2014JJ00";"10"
"162712";"9000   ";"52020";"T001040";"2820719";"2015JJ00";"10"
"162713";"9000   ";"52020";"T001040";"2820719";"2016JJ00";"10"
"162714";"9000   ";"52020";"T001040";"2820719";"2017JJ00";"10"
"162715";"9000   ";"52020";"T001040";"2820719";"2018JJ00";"10"
"162716";"9000   ";"52020";"T001040";"2820719";"2019JJ00";"0"
"162717";"9000   ";"52020";"T001040";"2820719";"2020JJ00";"10"
"162718";"9000   ";"52020";"T001040";"2820719";"2021JJ00";"10"
"162719";"9000   ";"52020";"T001040";"2820719";"2022JJ00";"10"
"162733";"9000   ";"52020";"1012600";"T001040";"2012JJ00";"0"
"162734";"9000   ";"52020";"1012600";"T001040";"2013JJ00";"0"
"162735";"9000   ";"52020";"1012600";"T001040";"2014JJ00";"0"
"162736";"9000   ";"52020";"1012600";"T001040";"2015JJ00";"0"
"162737";"9000   ";"52020";"1012600";"T001040";"2016JJ00";"0"
"162738";"9000   ";"52020";"1012600";"T001040";"2017JJ00";"0"
"162739";"9000   ";"52020";"1012600";"T001040";"2018JJ00";"0"
"162740";"9000   ";"52020";"1012600";"T001040";"2019JJ00";"0"
"162741";"9000   ";"52020";"1012600";"T001040";"2020JJ00";"0"
"162742";"9000   ";"52020";"1012600";"T001040";"2021JJ00";"0"
"162743";"9000   ";"52020";"1012600";"T001040";"2022JJ00";"0"
"162757";"9000   ";"52020";"1012600";"2013356";"2012JJ00";
"162758";"9000   ";"52020";"1012600";"2013356";"2013JJ00";
"162759";"9000   ";"52020";"1012600";"2013356";"2014JJ00";
"162760";"9000   ";"52020";"1012600";"2013356";"2015JJ00";
"162761";"9000   ";"52020";"1012600";"2013356";"2016JJ00";
"162762";"9000   ";"52020";"1012600";"2013356";"2017JJ00";
"162763";"9000   ";"52020";"1012600";"2013356";"2018JJ00";
"162764";"9000   ";"52020";"1012600";"2013356";"2019JJ00";
"162765";"9000   ";"52020";"1012600";"2013356";"2020JJ00";
"162766";"9000   ";"52020";"1012600";"2013356";"2021JJ00";
"162767";"9000   ";"52020";"1012600";"2013356";"2022JJ00";
"162781";"9000   ";"52020";"1012600";"2013357";"2012JJ00";
"162782";"9000   ";"52020";"1012600";"2013357";"2013JJ00";
"162783";"9000   ";"52020";"1012600";"2013357";"2014JJ00";
"162784";"9000   ";"52020";"1012600";"2013357";"2015JJ00";
"162785";"9000   ";"52020";"1012600";"2013357";"2016JJ00";
"162786";"9000   ";"52020";"1012600";"2013357";"2017JJ00";
"162787";"9000   ";"52020";"1012600";"2013357";"2018JJ00";
"162788";"9000   ";"52020";"1012600";"2013357";"2019JJ00";
"162789";"9000   ";"52020";"1012600";"2013357";"2020JJ00";
"162790";"9000   ";"52020";"1012600";"2013357";"2021JJ00";
"162791";"9000   ";"52020";"1012600";"2013357";"2022JJ00";
"162805";"9000   ";"52020";"1012600";"2820719";"2012JJ00";
"162806";"9000   ";"52020";"1012600";"2820719";"2013JJ00";
"162807";"9000   ";"52020";"1012600";"2820719";"2014JJ00";
"162808";"9000   ";"52020";"1012600";"2820719";"2015JJ00";
"162809";"9000   ";"52020";"1012600";"2820719";"2016JJ00";
"162810";"9000   ";"52020";"1012600";"2820719";"2017JJ00";
"162811";"9000   ";"52020";"1012600";"2820719";"2018JJ00";
"162812";"9000   ";"52020";"1012600";"2820719";"2019JJ00";
"162813";"9000   ";"52020";"1012600";"2820719";"2020JJ00";
"162814";"9000   ";"52020";"1012600";"2820719";"2021JJ00";
"162815";"9000   ";"52020";"1012600";"2820719";"2022JJ00";
"162829";"9000   ";"52020";"2012605";"T001040";"2012JJ00";"0"
"162830";"9000   ";"52020";"2012605";"T001040";"2013JJ00";"0"
"162831";"9000   ";"52020";"2012605";"T001040";"2014JJ00";"0"
"162832";"9000   ";"52020";"2012605";"T001040";"2015JJ00";"0"
"162833";"9000   ";"52020";"2012605";"T001040";"2016JJ00";"10"
"162834";"9000   ";"52020";"2012605";"T001040";"2017JJ00";"10"
"162835";"9000   ";"52020";"2012605";"T001040";"2018JJ00";"10"
"162836";"9000   ";"52020";"2012605";"T001040";"2019JJ00";"0"
"162837";"9000   ";"52020";"2012605";"T001040";"2020JJ00";"10"
"162838";"9000   ";"52020";"2012605";"T001040";"2021JJ00";"10"
"162839";"9000   ";"52020";"2012605";"T001040";"2022JJ00";"10"
"162853";"9000   ";"52020";"2012605";"2013356";"2012JJ00";"0"
"162854";"9000   ";"52020";"2012605";"2013356";"2013JJ00";"0"
"162855";"9000   ";"52020";"2012605";"2013356";"2014JJ00";"0"
"162856";"9000   ";"52020";"2012605";"2013356";"2015JJ00";"0"
"162857";"9000   ";"52020";"2012605";"2013356";"2016JJ00";"0"
"162858";"9000   ";"52020";"2012605";"2013356";"2017JJ00";"0"
"162859";"9000   ";"52020";"2012605";"2013356";"2018JJ00";"0"
"162860";"9000   ";"52020";"2012605";"2013356";"2019JJ00";"0"
"162861";"9000   ";"52020";"2012605";"2013356";"2020JJ00";"0"
"162862";"9000   ";"52020";"2012605";"2013356";"2021JJ00";"0"
"162863";"9000   ";"52020";"2012605";"2013356";"2022JJ00";"0"
"162877";"9000   ";"52020";"2012605";"2013357";"2012JJ00";"0"
"162878";"9000   ";"52020";"2012605";"2013357";"2013JJ00";"0"
"162879";"9000   ";"52020";"2012605";"2013357";"2014JJ00";"0"
"162880";"9000   ";"52020";"2012605";"2013357";"2015JJ00";"0"
"162881";"9000   ";"52020";"2012605";"2013357";"2016JJ00";"0"
"162882";"9000   ";"52020";"2012605";"2013357";"2017JJ00";"0"
"162883";"9000   ";"52020";"2012605";"2013357";"2018JJ00";"0"
"162884";"9000   ";"52020";"2012605";"2013357";"2019JJ00";"0"
"162885";"9000   ";"52020";"2012605";"2013357";"2020JJ00";"0"
"162886";"9000   ";"52020";"2012605";"2013357";"2021JJ00";"0"
"162887";"9000   ";"52020";"2012605";"2013357";"2022JJ00";"0"
"162901";"9000   ";"52020";"2012605";"2820719";"2012JJ00";"0"
"162902";"9000   ";"52020";"2012605";"2820719";"2013JJ00";"0"
"162903";"9000   ";"52020";"2012605";"2820719";"2014JJ00";"0"
"162904";"9000   ";"52020";"2012605";"2820719";"2015JJ00";"0"
"162905";"9000   ";"52020";"2012605";"2820719";"2016JJ00";"10"
"162906";"9000   ";"52020";"2012605";"2820719";"2017JJ00";"10"
"162907";"9000   ";"52020";"2012605";"2820719";"2018JJ00";"10"
"162908";"9000   ";"52020";"2012605";"2820719";"2019JJ00";"0"
"162909";"9000   ";"52020";"2012605";"2820719";"2020JJ00";"10"
"162910";"9000   ";"52020";"2012605";"2820719";"2021JJ00";"10"
"162911";"9000   ";"52020";"2012605";"2820719";"2022JJ00";"10"
"170029";"9000   ";"53105";"T001040";"T001040";"2012JJ00";"90"
"170030";"9000   ";"53105";"T001040";"T001040";"2013JJ00";"70"
"170031";"9000   ";"53105";"T001040";"T001040";"2014JJ00";"60"
"170032";"9000   ";"53105";"T001040";"T001040";"2015JJ00";"30"
"170033";"9000   ";"53105";"T001040";"T001040";"2016JJ00";"30"
"170034";"9000   ";"53105";"T001040";"T001040";"2017JJ00";"50"
"170035";"9000   ";"53105";"T001040";"T001040";"2018JJ00";"50"
"170036";"9000   ";"53105";"T001040";"T001040";"2019JJ00";"30"
"170037";"9000   ";"53105";"T001040";"T001040";"2020JJ00";"30"
"170038";"9000   ";"53105";"T001040";"T001040";"2021JJ00";"30"
"170039";"9000   ";"53105";"T001040";"T001040";"2022JJ00";"50"
"170053";"9000   ";"53105";"T001040";"2013356";"2012JJ00";"0"
"170054";"9000   ";"53105";"T001040";"2013356";"2013JJ00";"0"
"170055";"9000   ";"53105";"T001040";"2013356";"2014JJ00";"0"
"170056";"9000   ";"53105";"T001040";"2013356";"2015JJ00";"0"
"170057";"9000   ";"53105";"T001040";"2013356";"2016JJ00";"0"
"170058";"9000   ";"53105";"T001040";"2013356";"2017JJ00";"0"
"170059";"9000   ";"53105";"T001040";"2013356";"2018JJ00";"0"
"170060";"9000   ";"53105";"T001040";"2013356";"2019JJ00";"0"
"170061";"9000   ";"53105";"T001040";"2013356";"2020JJ00";"0"
"170062";"9000   ";"53105";"T001040";"2013356";"2021JJ00";"0"
"170063";"9000   ";"53105";"T001040";"2013356";"2022JJ00";"0"
"170077";"9000   ";"53105";"T001040";"2013357";"2012JJ00";"0"
"170078";"9000   ";"53105";"T001040";"2013357";"2013JJ00";"0"
"170079";"9000   ";"53105";"T001040";"2013357";"2014JJ00";"0"
"170080";"9000   ";"53105";"T001040";"2013357";"2015JJ00";"0"
"170081";"9000   ";"53105";"T001040";"2013357";"2016JJ00";"0"
"170082";"9000   ";"53105";"T001040";"2013357";"2017JJ00";"0"
"170083";"9000   ";"53105";"T001040";"2013357";"2018JJ00";"0"
"170084";"9000   ";"53105";"T001040";"2013357";"2019JJ00";"0"
"170085";"9000   ";"53105";"T001040";"2013357";"2020JJ00";"0"
"170086";"9000   ";"53105";"T001040";"2013357";"2021JJ00";"0"
"170087";"9000   ";"53105";"T001040";"2013357";"2022JJ00";"0"
"170101";"9000   ";"53105";"T001040";"2820719";"2012JJ00";"90"
"170102";"9000   ";"53105";"T001040";"2820719";"2013JJ00";"70"
"170103";"9000   ";"53105";"T001040";"2820719";"2014JJ00";"50"
"170104";"9000   ";"53105";"T001040";"2820719";"2015JJ00";"30"
"170105";"9000   ";"53105";"T001040";"2820719";"2016JJ00";"30"
"170106";"9000   ";"53105";"T001040";"2820719";"2017JJ00";"50"
"170107";"9000   ";"53105";"T001040";"2820719";"2018JJ00";"50"
"170108";"9000   ";"53105";"T001040";"2820719";"2019JJ00";"30"
"170109";"9000   ";"53105";"T001040";"2820719";"2020JJ00";"30"
"170110";"9000   ";"53105";"T001040";"2820719";"2021JJ00";"30"
"170111";"9000   ";"53105";"T001040";"2820719";"2022JJ00";"50"
"170125";"9000   ";"53105";"1012600";"T001040";"2012JJ00";"0"
"170126";"9000   ";"53105";"1012600";"T001040";"2013JJ00";"0"
"170127";"9000   ";"53105";"1012600";"T001040";"2014JJ00";"0"
"170128";"9000   ";"53105";"1012600";"T001040";"2015JJ00";"0"
"170129";"9000   ";"53105";"1012600";"T001040";"2016JJ00";"0"
"170130";"9000   ";"53105";"1012600";"T001040";"2017JJ00";"0"
"170131";"9000   ";"53105";"1012600";"T001040";"2018JJ00";"0"
"170132";"9000   ";"53105";"1012600";"T001040";"2019JJ00";"0"
"170133";"9000   ";"53105";"1012600";"T001040";"2020JJ00";"0"
"170134";"9000   ";"53105";"1012600";"T001040";"2021JJ00";"0"
"170135";"9000   ";"53105";"1012600";"T001040";"2022JJ00";"0"
"170149";"9000   ";"53105";"1012600";"2013356";"2012JJ00";
"170150";"9000   ";"53105";"1012600";"2013356";"2013JJ00";
"170151";"9000   ";"53105";"1012600";"2013356";"2014JJ00";
"170152";"9000   ";"53105";"1012600";"2013356";"2015JJ00";
"170153";"9000   ";"53105";"1012600";"2013356";"2016JJ00";
"170154";"9000   ";"53105";"1012600";"2013356";"2017JJ00";
"170155";"9000   ";"53105";"1012600";"2013356";"2018JJ00";
"170156";"9000   ";"53105";"1012600";"2013356";"2019JJ00";
"170157";"9000   ";"53105";"1012600";"2013356";"2020JJ00";
"170158";"9000   ";"53105";"1012600";"2013356";"2021JJ00";
"170159";"9000   ";"53105";"1012600";"2013356";"2022JJ00";
"170173";"9000   ";"53105";"1012600";"2013357";"2012JJ00";
"170174";"9000   ";"53105";"1012600";"2013357";"2013JJ00";
"170175";"9000   ";"53105";"1012600";"2013357";"2014JJ00";
"170176";"9000   ";"53105";"1012600";"2013357";"2015JJ00";
"170177";"9000   ";"53105";"1012600";"2013357";"2016JJ00";
"170178";"9000   ";"53105";"1012600";"2013357";"2017JJ00";
"170179";"9000   ";"53105";"1012600";"2013357";"2018JJ00";
"170180";"9000   ";"53105";"1012600";"2013357";"2019JJ00";
"170181";"9000   ";"53105";"1012600";"2013357";"2020JJ00";
"170182";"9000   ";"53105";"1012600";"2013357";"2021JJ00";
"170183";"9000   ";"53105";"1012600";"2013357";"2022JJ00";
"170197";"9000   ";"53105";"1012600";"2820719";"2012JJ00";
"170198";"9000   ";"53105";"1012600";"2820719";"2013JJ00";
"170199";"9000   ";"53105";"1012600";"2820719";"2014JJ00";
"170200";"9000   ";"53105";"1012600";"2820719";"2015JJ00";
"170201";"9000   ";"53105";"1012600";"2820719";"2016JJ00";
"170202";"9000   ";"53105";"1012600";"2820719";"2017JJ00";
"170203";"9000   ";"53105";"1012600";"2820719";"2018JJ00";
"170204";"9000   ";"53105";"1012600";"2820719";"2019JJ00";
"170205";"9000   ";"53105";"1012600";"2820719";"2020JJ00";
"170206";"9000   ";"53105";"1012600";"2820719";"2021JJ00";
"170207";"9000   ";"53105";"1012600";"2820719";"2022JJ00";
"170221";"9000   ";"53105";"2012605";"T001040";"2012JJ00";"80"
"170222";"9000   ";"53105";"2012605";"T001040";"2013JJ00";"60"
"170223";"9000   ";"53105";"2012605";"T001040";"2014JJ00";"50"
"170224";"9000   ";"53105";"2012605";"T001040";"2015JJ00";"20"
"170225";"9000   ";"53105";"2012605";"T001040";"2016JJ00";"30"
"170226";"9000   ";"53105";"2012605";"T001040";"2017JJ00";"50"
"170227";"9000   ";"53105";"2012605";"T001040";"2018JJ00";"40"
"170228";"9000   ";"53105";"2012605";"T001040";"2019JJ00";"20"
"170229";"9000   ";"53105";"2012605";"T001040";"2020JJ00";"20"
"170230";"9000   ";"53105";"2012605";"T001040";"2021JJ00";"20"
"170231";"9000   ";"53105";"2012605";"T001040";"2022JJ00";"20"
"170245";"9000   ";"53105";"2012605";"2013356";"2012JJ00";"0"
"170246";"9000   ";"53105";"2012605";"2013356";"2013JJ00";"0"
"170247";"9000   ";"53105";"2012605";"2013356";"2014JJ00";"0"
"170248";"9000   ";"53105";"2012605";"2013356";"2015JJ00";"0"
"170249";"9000   ";"53105";"2012605";"2013356";"2016JJ00";"0"
"170250";"9000   ";"53105";"2012605";"2013356";"2017JJ00";"0"
"170251";"9000   ";"53105";"2012605";"2013356";"2018JJ00";"0"
"170252";"9000   ";"53105";"2012605";"2013356";"2019JJ00";"0"
"170253";"9000   ";"53105";"2012605";"2013356";"2020JJ00";"0"
"170254";"9000   ";"53105";"2012605";"2013356";"2021JJ00";"0"
"170255";"9000   ";"53105";"2012605";"2013356";"2022JJ00";"0"
"170269";"9000   ";"53105";"2012605";"2013357";"2012JJ00";"0"
"170270";"9000   ";"53105";"2012605";"2013357";"2013JJ00";"0"
"170271";"9000   ";"53105";"2012605";"2013357";"2014JJ00";"0"
"170272";"9000   ";"53105";"2012605";"2013357";"2015JJ00";"0"
"170273";"9000   ";"53105";"2012605";"2013357";"2016JJ00";"0"
"170274";"9000   ";"53105";"2012605";"2013357";"2017JJ00";"0"
"170275";"9000   ";"53105";"2012605";"2013357";"2018JJ00";"0"
"170276";"9000   ";"53105";"2012605";"2013357";"2019JJ00";"0"
"170277";"9000   ";"53105";"2012605";"2013357";"2020JJ00";"0"
"170278";"9000   ";"53105";"2012605";"2013357";"2021JJ00";"0"
